clean_text,emotion_label,stress_label
pikir susah tidur rumah,anxious,0.95
kesal banget orang tidak tepat pikir kantor,angry,0.72
khawatir kondisi banget asli pas jalan,anxious,0.95
selesai makan siang pikir bareng teman,neutral,0.38
terima kasih ya bikin hari teman kantor,happy,0.1
makan favorit bikin bahagia pikir bareng teman,happy,0.29
tidak ada suka ya suka ya tidak banget banget,sad,0.7
deg degan tunggu hasil umum banget asli pagi teman kantor,anxious,0.79
khawatir kondisi coba santai bareng teman teman kantor,anxious,0.88
pikir susah tidur serius bareng teman,anxious,0.73
besok jadwal meeting rutin pikir rumah,neutral,0.31
duduk dengar musik banget pas jalan keluarga,neutral,0.27
minggu seru banget random pas jalan teman kantor,happy,0.23
pagi teman kantor,sad,0.75
kaget jilat,anxious,0.86
senang,neutral,0.36
banget bareng teman keluarga,neutral,0.27
marah lucu rumah,angry,0.81
takut gagal presentasi besok ya rumah,anxious,0.95
senyum pas jadi pikir rumah keluarga,happy,0.23
kosong serius malam teman kantor,sad,0.63
lockey sedih kecewa sedih member hilang denise tau hubung denita couple tau hubung dejin best friend tau hubungn member famili sok lockey kuat lockey sumber semangat secret number,sad,0.62
lelah lucu malam keluarga,sad,0.7
pikir susah tidur bareng teman keluarga,anxious,0.71
berat banget jalan pas jalan keluarga,sad,0.75
sedih banget lucu pagi,sad,0.84
terima kasih ya bikin hari sumpah malam,happy,0.13
anxious banget meeting random kampus,anxious,0.81
takut gagal presentasi besok pikir kampus,anxious,0.72
takut gagal presentasi besok random kantor,anxious,0.71
kabar sabtu ya,neutral,0.33
senyum pas jadi random kantor teman kantor,happy,0.12
senyum pas jadi random pagi,happy,0.2
bikin pikir,angry,0.82
sabar bohong pikir bareng teman teman kantor,angry,0.76
marah banget kampus,angry,0.66
takut banget suka orang huhu,anxious,0.86
tanggap serius omong aneh banget gue suruh jangan deketan cowok eh gampang banget gonta ganti cewek teman kelas lihat kayak juluk player you know what mean,neutral,0.35
kabar,neutral,0.37
khawatir kondisi kantor,anxious,0.79
tonton youtube,neutral,0.34
selesai makan siang lucu pas jalan,neutral,0.41
istirahat sebentar ya pagi,sad,0.79
pisah raka cinta sedih teman bantu tanggung sedih erza scarlet,neutral,0.37
besok jadwal meeting rutin pas jalan,neutral,0.45
cuaca lumayan panas lucu rumah teman kantor,neutral,0.23
seronok plus takut natural killer tengok boleh bismillah,anxious,0.74
jangan khawatir boy gagal penalti kompetisi lucu hihi piala fa santai boy babang ronaldo,happy,0.16
tidak ada orang percaya teman sahabat saudara orang tua bukan orang cerita senang sedih bahagia susah gue tuhan enggan jadi adu,sad,0.68
terima kasih ya bikin hari serius pagi,happy,0.28
salah mana marah salah baik baik video engkau potong potong tidak kelas komisaris ndul,angry,0.93
hilang semangat coba santai kantor,sad,0.8
kabar keluarga pagi ya rumah keluarga,happy,0.09
marah coba santai rumah,angry,0.7
orang bikin emosi banget pagi teman kantor,angry,0.93
hilang semangat serius bareng teman,sad,0.7
takut gagal presentasi besok pikir pagi teman kantor,anxious,0.97
makan favorit bikin bahagia kantor,happy,0.3
cemas ya rumah,anxious,0.73
pagi pergi sebentar minimarket rumah,neutral,0.28
terima kasih ya bikin hari random bareng teman,happy,0.21
jaman tidak suka film drama korea nghype film drama kor ya review jelek alah tidak into bagus apa tidak masuk heran senang banget review jelek ramai keren banget ya,angry,0.93
terima kasih ya bikin hari banget,happy,0.12
marah banget kerja beranta random rumah teman kantor,angry,0.91
pikir susah tidur coba santai malam,anxious,0.74
sumpah bareng teman,neutral,0.21
lolos interview kerja sumpah pas jalan teman kantor,happy,0.12
aktif normal tanggal februari,neutral,0.36
terima kasih ya bikin hari ya,happy,0.17
tidak sih malu pakai baju haram tidak biasa pergi pakai baju,anxious,0.88
tidak ada spesial ya pas jalan teman kantor,neutral,0.35
selesai makan siang pas jalan teman kantor,neutral,0.24
malam pikir sedih kantor,sad,0.62
kecewa banget hasil ya rumah,sad,0.57
duduk dengar musik pikir keluarga,neutral,0.42
minggu seru banget random bareng teman teman kantor,happy,0.05
mending candu enak ngabisin obat ya tidak sih,neutral,0.32
malam pikir sedih pikir kampus teman kantor,sad,0.57
emosi banget bilang cakap putih makan tai,angry,0.87
produktif suasana hati bagus pikir malam,happy,0.25
pagi pergi sebentar minimarket rumah teman kantor,neutral,0.41
lolos interview kerja sumpah pas jalan,happy,0.2
tugas selesai lega banget lucu pas jalan,happy,0.21
suami tuntut istri taat suami tuntut agama wajib suami kejar nafsu salah nama hawa nafsu ya kendali tidak boleh poligam zina tanggung istri zinah ya zinah dosa suami,neutral,0.23
lelah pas jalan,sad,0.72
sedih dikabarin ayangk,sad,0.53
bikin sumpah kantor,angry,0.87
sedih banget random pas jalan,sad,0.66
baca berita santai banget asli pas jalan keluarga,neutral,0.42
lelah puas hasil bagus random kantor,happy,0.17
sabar bohong banget kampus teman kantor,angry,0.78
takut gagal presentasi besok banget asli,anxious,0.77
orang bikin emosi banget pikir pas jalan,angry,0.8
berat banget jalan coba santai bareng teman keluarga,sad,0.63
habis beres kamar kerja coba santai,neutral,0.25
teman abang murung pagi pasti fan mu lucu lucu,happy,0.13
geram banget layan banget kampus,angry,0.69
baca berita santai malam,neutral,0.39
takut hasil jelek banget pas jalan,anxious,0.88
berat banget jalan lucu pas jalan keluarga,sad,0.8
bingung takut ambil putus kantor keluarga,anxious,0.74
duduk dengar musik jujur malam keluarga,neutral,0.33
gugup kampus teman kantor,anxious,0.88
kosong kantor,sad,0.71
ajar atur sinus cosinus segitiga refleks segitiga sembarang segitiga abc tolong malu banget tidak salah shshsksjsjjh malu kencang banget,anxious,0.78
naeun suka lagu sedih dengar lagu lagu gambar suasana hati,sad,0.77
dirumaah kakak sedih kucing barusan banget tinggal,sad,0.54
hilang semangat pikir kampus teman kantor,sad,0.61
pikir rumah,sad,0.83
semangat puasa dap,happy,0.09
marah banget kerja beranta pikir bareng teman,angry,0.88
takut gagal presentasi besok banget asli pas jalan keluarga,anxious,0.98
pp kritik saran worth tidak ya ready sedia takut flop tia,anxious,0.78
senasibb less semangat ya kak jepp jangan lupa minum air putih have great dayy,happy,0.06
tidak begitu takut gue virus sungguh sangat percaya benar alhamdulillah sehat,anxious,0.75
anxious banget meeting bareng teman teman kantor,anxious,0.88
sabar bohong lucu rumah teman kantor,angry,0.79
tonton youtube sumpah kantor keluarga,neutral,0.29
duduk dengar musik sumpah rumah,neutral,0.35
lelah puas hasil bagus serius kampus keluarga,happy,0.26
deg degan tunggu hasil umum malam,anxious,0.92
sedih pagi kasihan sindir sadar baik sadar tidak boleh an kayak berani terima ubah kuat coba,sad,0.62
baca berita santai pikir,neutral,0.37
cemas pikir ya kantor,anxious,0.74
produktif suasana hati bagus pas jalan keluarga,happy,0.11
anxious banget meeting coba santai kampus,anxious,0.95
terima kasih ya bikin hari banget asli kampus,happy,0.05
khawatir kondisi pas jalan,anxious,0.98
makan favorit bikin bahagia coba santai keluarga,happy,0.28
senyum pas jadi keluarga,happy,0.1
tonton youtube pikir rumah teman kantor,neutral,0.25
habis beres kamar kerja pikir pas jalan keluarga,neutral,0.24
biasa banget bawa member ngebanding banding member tidak sedih,angry,0.87
takut kayak he,anxious,0.79
emosi lihat komentar orang coba santai kampus teman kantor,angry,0.89
kesal banget sumpah bareng teman,angry,0.92
tau lini twitter anak biar malu orang makhlk tidak tau,angry,0.97
bikin random pas jalan keluarga,angry,0.87
duduk dengar musik jujur pas jalan,neutral,0.33
hilang semangat lucu pagi teman kantor,sad,0.68
otak kaum tolol pakai sumber nasional drun,angry,0.89
gugup random rumah keluarga,anxious,0.79
bingung takut ambil putus banget asli kantor,anxious,0.96
berat banget jalan,sad,0.6
sabar bohong ya malam,angry,0.94
baca berita santai pikir pas jalan,neutral,0.35
serius pagi,neutral,0.43
kesal banget random bareng teman teman kantor,angry,0.89
hilang semangat jujur malam teman kantor,sad,0.85
bingung takut ambil putus pikir kampus teman kantor,anxious,0.83
orang bikin emosi banget pikir rumah,angry,0.78
marah jujur pagi,angry,0.93
istirahat sebentar lucu kantor teman kantor,sad,0.7
ya ampun pagi pagi bikin emosi lucu,angry,0.89
malam pikir sedih banget asli pagi,sad,0.56
takut hasil jelek random malam,anxious,0.73
terima kasih ya bikin hari random pas jalan teman kantor,happy,0.19
cemas lucu,anxious,0.96
selamat pagi socialthreeners mana biar semangat ayo unduh kumpul foto ilmu tahu sosial,neutral,0.24
sepi sepi jejangan tanggap bot bajer doang iya xixixi,neutral,0.35
negara tidak bodoh tidak perlu sok an mancing nama bebas informasi tuju bikin propaganda framing,neutral,0.31
assalamualaikum teman teman alan ya alhamdulillah makan lahap minum obat rutin kasih salep sayang banget pup rumah jaga tidak kena kucing kampung suka serang,happy,0.08
besok jadwal meeting rutin banget asli kantor teman kantor,neutral,0.28
khawatir kondisi pagi,anxious,0.73
geram banget layan pas jalan,angry,0.86
poin no solusi kontrol your kontol enak kasih umur hidup cicip poin no geli baca ujung pikir perkelamninan iya buaya,angry,0.85
sedih kecewa bahagia tertawa,sad,0.54
deg degan tunggu hasil umum serius rumah,anxious,0.72
selesai makan siang kampus,neutral,0.21
cuaca lumayan panas sumpah kampus keluarga,neutral,0.4
scene ai rumah sakit rating turun scene jessi muncul pindah chanel tiep muncul ku lihat konflik rebut reyna emosi lihat tingkah kuyang ketimbang lihat jessica,angry,0.92
lelah puas hasil bagus bareng teman,happy,0.16
cemas pikir banget rumah,anxious,0.91
lelah sumpah kantor,sad,0.72
lucu bangga banget nebak jeongwoo ragu bahu suara jeongwoo,happy,0.18
lelah puas hasil bagus sumpah bareng teman,happy,0.13
khawatir kondisi pikir kantor,anxious,0.86
lelah puas hasil bagus banget pas jalan,happy,0.06
bingung takut ambil putus banget pas jalan,anxious,0.96
lelah banget,sad,0.84
senyum pas jadi ya kampus teman kantor,happy,0.25
sabar bohong sumpah bareng teman,angry,0.75
lelah keluarga,sad,0.68
tidak ada spesial serius kantor,neutral,0.22
madzhab syafii hati hati sentuh anjing basuh kali salasatunya debu alas anjing menjilata tubuh khawatir kena liur babi tidak ada ayat hadis,neutral,0.32
cemas pikir serius bareng teman,anxious,0.87
deg degan tunggu hasil umum malam,anxious,0.7
sedih banget pikir rumah,sad,0.6
cemas pikir sumpah,anxious,0.85
senang banget ketemu teman banget asli pagi teman kantor,happy,0.18
selesai makan siang serius bareng teman teman kantor,neutral,0.36
duduk dengar musik rumah keluarga,neutral,0.26
bikin kampus,angry,0.66
malam pikir sedih pagi,sad,0.73
senyum pas jadi kantor keluarga,happy,0.21
marah banget kerja beranta lucu pas jalan,angry,0.67
tonton youtube pikir malam,neutral,0.29
pagi teman kantor,sad,0.84
minggu seru banget malam,happy,0.29
hilang semangat coba santai kampus,sad,0.71
makan favorit bikin bahagia sumpah malam,happy,0.23
orang bikin emosi banget banget asli bareng teman,angry,0.71
orang bikin emosi banget jujur kampus teman kantor,angry,0.84
hilang semangat coba santai kantor keluarga,sad,0.77
kabar keluarga pagi serius malam teman kantor,happy,0.24
deg degan tunggu hasil umum banget asli bareng teman,anxious,0.82
kosong serius rumah,sad,0.62
deg degan tunggu hasil umum serius malam,anxious,0.97
kesal banget pikir,angry,0.85
lelah puas hasil bagus kampus,happy,0.14
cemas pikir ya pas jalan,anxious,0.85
pagi pergi sebentar minimarket pikir rumah,neutral,0.2
tidak ada spesial coba santai kampus,neutral,0.23
takut kesushi,anxious,0.71
hilang semangat keluarga,sad,0.58
susah pindah on jadi malam,sad,0.6
baca berita santai coba santai,neutral,0.39
malu banget momen jaman main rupiah,anxious,0.83
makan favorit bikin bahagia serius pagi teman kantor,happy,0.18
lelah banget asli kantor,sad,0.74
kecewa banget hasil pikir bareng teman keluarga,sad,0.77
lelah puas hasil bagus kantor,happy,0.29
kosong pikir bareng teman keluarga,sad,0.69
makan favorit bikin bahagia ya bareng teman teman kantor,happy,0.24
kaget doang,anxious,0.74
pagi pagi bikin emosi,angry,0.95
facebook bentar ya aksjsj takut limit,anxious,0.83
duduk dengar musik pikir keluarga,neutral,0.41
marah banget kerja beranta coba santai kampus,angry,0.86
treasure comeback rugi mksoed,neutral,0.26
ya smsm ayo ya takut,neutral,0.36
malam pikir sedih lucu kantor,sad,0.63
tonton youtube ya kantor,neutral,0.44
habis beres kamar kerja pikir,neutral,0.39
semangat satelit khusus keluarga,happy,0.15
pikir susah tidur lucu bareng teman keluarga,anxious,0.84
kecewa banget hasil serius rumah teman kantor,sad,0.81
tugas selesai lega banget banget kantor keluarga,happy,0.12
kha bego banget tolol brengski beloon gblok aak ksel banget kesell,angry,0.91
besok jadwal meeting rutin pikir pas jalan keluarga,neutral,0.38
ina tidak perlu beban menang ya orang blnya panik tenang,neutral,0.28
pikir kantor keluarga,sad,0.68
duduk dengar musik sumpah malam,neutral,0.31
serius bareng teman,neutral,0.3
tidak ada spesial banget malam,neutral,0.24
emosi lihat komentar orang banget kantor teman kantor,angry,0.67
makan favorit bikin bahagia pikir kantor,happy,0.08
habis beres kamar kerja pas jalan teman kantor,neutral,0.32
anxious banget meeting coba santai kantor teman kantor,anxious,0.87
foundation shiseido syncroskin kasih hadiah ultahnya bagus harga ml sedih,sad,0.56
tidak enak gopal jabat aafikabbogor canda tegur tidak berani marah tidak berani ya,angry,0.92
pikir susah tidur random bareng teman,anxious,0.71
marah jujur malam,angry,0.67
tonton youtube pikir rumah,neutral,0.3
pagi pergi sebentar minimarket serius teman kantor,neutral,0.21
besok jadwal meeting rutin malam keluarga,neutral,0.42
makan favorit bikin bahagia pagi,happy,0.21
kakak senang banget bangun kabar,happy,0.0
kayak kasih apa orang jarang banget jadi gemini suka main main jarang banget serius lucu,happy,0.11
marah banget kerja beranta ya,angry,0.78
berat banget jalan malam,sad,0.79
susah pindah on jadi banget asli teman kantor,sad,0.67
kecewa banget hasil serius,sad,0.82
harus facebook twitter sepi,neutral,0.27
geram banget layan pikir,angry,0.95
berat banget jalan sumpah rumah,sad,0.82
minggu seru banget malam,happy,0.26
emosi lihat komentar orang serius malam,angry,0.77
minggu seru banget pikir kantor keluarga,happy,0.22
selesai makan siang bareng teman keluarga,neutral,0.31
cemas banget asli,anxious,0.92
pas ketemu tidak jadi marah sayang hem,angry,0.98
marah,neutral,0.36
lolos interview kerja pikir malam,happy,0.17
lelah teman kantor,sad,0.72
takut hasil jelek lucu kampus,anxious,0.78
habis beres kamar kerja banget kampus teman kantor,neutral,0.4
selesai makan siang pikir keluarga,neutral,0.44
tingkat kayak coba clear data,neutral,0.3
besok jadwal meeting rutin serius kampus,neutral,0.33
bikin pagi keluarga,angry,0.82
bingung takut ambil putus jujur rumah,anxious,0.88
sedih banget banget asli,sad,0.59
pagi pergi sebentar minimarket banget asli bareng teman teman kantor,neutral,0.42
madzhab hanafi cadar sunnah wajib ktk khawatir timbul fitnah maliki sunnah wjb khawatir fitnah syafii cadar wajib hambali cadar wajib benci maksud diam benci kelean sapah,neutral,0.27
makan favorit bikin bahagia coba santai pas jalan,happy,0.21
kosong random kampus,sad,0.76
bingung takut ambil putus banget asli pas jalan teman kantor,anxious,0.97
cemas random bareng teman,anxious,0.83
marah banget kerja beranta ya kampus teman kantor,angry,0.8
kosong jujur pagi teman kantor,sad,0.81
banget pagi,neutral,0.38
baca berita santai,neutral,0.27
takut ku demam batuk,anxious,0.73
lelah pikir kampus teman kantor,sad,0.55
kabar keluarga pagi pikir kantor,happy,0.24
cemas pikir kantor,anxious,0.86
sedih banget pikir keluarga,sad,0.61
kecewa banget hasil bareng teman,sad,0.59
marah banget kerja beranta banget pagi teman kantor,angry,0.79
duduk dengar musik banget kantor,neutral,0.31
kecewa banget hasil random kantor,sad,0.73
kabar keluarga pagi random pagi,happy,0.22
senyum pas jadi pikir teman kantor,happy,0.18
tidak ada spesial jujur kantor keluarga,neutral,0.4
terima kasih ya bikin hari coba santai rumah keluarga,happy,0.14
deg degan tunggu hasil umum kantor keluarga,anxious,0.77
orang bikin emosi banget pikir pas jalan keluarga,angry,0.66
malam pikir sedih banget pas jalan,sad,0.56
lolos interview kerja banget asli rumah keluarga,happy,0.28
minggu seru banget jujur pas jalan keluarga,happy,0.07
dukung kecewa fan mu,neutral,0.32
marah gampang marah kadar marah pas tuju sulit aristoteles,neutral,0.25
deg degan tunggu hasil umum pikir rumah,anxious,0.76
lelah hadap orang egois banget malam keluarga,angry,0.68
pikir susah tidur random bareng teman,anxious,0.72
hilang semangat sumpah bareng teman,sad,0.56
sakit ingat orang bodoh hasil tipu orang,sad,0.62
senang banget ketemu teman,happy,0.28
baca berita santai banget pagi teman kantor,neutral,0.29
marah banget kerja beranta random pagi,angry,0.72
cemas pikir sumpah,anxious,0.82
cuaca lumayan panas banget asli kampus,neutral,0.38
habis beres kamar kerja coba santai kantor,neutral,0.31
anjing episode sedih banget bangsat menang hidung mampat,sad,0.69
berat banget jalan ya pas jalan,sad,0.74
bingung takut ambil putus rumah keluarga,anxious,0.81
pakai pura kaget sok iya,angry,0.98
produktif suasana hati bagus bareng teman teman kantor,happy,0.21
hilang semangat ya kampus,sad,0.58
bingung takut ambil putus,anxious,0.77
tidak ada spesial pikir malam,neutral,0.2
pikir ji ung rela suka yeon su banget ya jaman tau yeon su choi ung paket per utama tidak akan move on tidak sih orang kayak yeon su sayang mas,anxious,0.77
kecewa banget hasil pikir kantor,sad,0.65
kabar burung teman sakit,neutral,0.29
khawatir kondisi sumpah pagi,anxious,0.84
besok jadwal meeting rutin banget bareng teman,neutral,0.23
lelah puas hasil bagus serius bareng teman,happy,0.11
lelah puas hasil bagus ya bareng teman,happy,0.12
joonyong sedih banget cibee kajaa,sad,0.75
habis beres kamar kerja rumah keluarga,neutral,0.22
bikin random malam teman kantor,angry,0.66
anxious banget meeting serius bareng teman teman kantor,anxious,0.94
terima kasih ya bikin hari lucu malam,happy,0.22
anxious banget meeting random bareng teman,anxious,0.96
semangat mboll support therapy kayak blessing hidup goblgoblhlblb by the way info psikolog ya bukan psikiater okter sapa kj tidak pakai medikasi treatment kcuali diarahin ita arah cocok an cocok jangan serah mbol,happy,0.02
tetangga muslim tinggal laku omong tabur doa kasih tetangga non muslim jarang konflik ucap duka ucap takut tidak mau doa allah kam dosa astagfirullah,sad,0.79
kabar keluarga pagi random pagi,happy,0.28
tidak ada spesial serius bareng teman,neutral,0.32
semangat pagi moga limpah rejeki amin,happy,0.08
lelah banget asli kantor teman kantor,sad,0.72
sabar bohong ya bareng teman,angry,0.88
kabar keluarga pagi sumpah kampus,happy,0.08
hujan anginn takut banget genteng tetangga melayangg banget untung tidak kena orang huftt siang siang takut,anxious,0.84
khawatir kondisi random pas jalan teman kantor,anxious,0.89
produktif suasana hati bagus pikir rumah,happy,0.08
berat banget jalan lucu kantor teman kantor,sad,0.57
alhamdulillah jimin sembuhh amyy tolong senang banget seko hari bdmd tau dengar kabar langsung moodnyaa sehat sehat ya,happy,0.09
ya malam,neutral,0.38
tonton youtube random pagi teman kantor,neutral,0.27
cemas pikir,anxious,0.77
senang banget ketemu teman kantor,happy,0.26
kabar keluarga pagi serius pas jalan,happy,0.26
kesal banget orang tidak tepat lucu,angry,0.74
sedih banget,sad,0.77
habis beres kamar kerja pikir pas jalan,neutral,0.23
kesal banget orang tidak tepat random pagi keluarga,angry,0.85
cemas pikir kantor teman kantor,anxious,0.88
takut hasil jelek sumpah kantor,anxious,0.95
lelah hadap orang egois banget asli rumah keluarga,angry,0.88
produktif suasana hati bagus coba santai kampus teman kantor,happy,0.16
lelah puas hasil bagus pagi,happy,0.09
marah banget kerja beranta jujur pas jalan,angry,0.84
tidak ada spesial banget asli kampus keluarga,neutral,0.31
senyum pas jadi bareng teman teman kantor,happy,0.29
marah jujur malam,angry,0.68
tidak ada spesial pikir pagi,neutral,0.43
gue malam asyik baca lock akun sedih banget,sad,0.75
senyum pas jadi random bareng teman keluarga,happy,0.27
baca berita santai bareng teman teman kantor,neutral,0.26
susah pindah on jadi coba santai pagi teman kantor,sad,0.79
takut banget mana iklan cincin lamar cetak undang oi mulu,anxious,0.82
cemas pikir serius kampus keluarga,anxious,0.87
kecewa banget hasil coba santai,sad,0.65
bikin banget asli malam keluarga,angry,0.85
deg degan tunggu hasil umum jujur kampus keluarga,anxious,0.93
hilang semangat bareng teman keluarga,sad,0.8
marah banget pagi,angry,0.79
besok jadwal meeting rutin sumpah kampus,neutral,0.3
selesai makan siang coba santai pagi,neutral,0.4
baca berita santai pikir,neutral,0.38
air deras bawa material potong potong kayu,neutral,0.25
sabar bohong random kantor,angry,0.82
cuaca lumayan panas lucu rumah,neutral,0.21
pikir susah tidur serius bareng teman,anxious,0.95
emosi lihat komentar orang ya rumah keluarga,angry,0.79
lelah hadap orang egois kantor,angry,0.93
cuaca lumayan panas banget pagi keluarga,neutral,0.21
minggu seru banget sumpah pas jalan keluarga,happy,0.05
makan favorit bikin bahagia ya kantor,happy,0.06
pikir susah tidur serius kampus keluarga,anxious,0.83
lelah hadap orang egois jujur malam,angry,0.67
hilang semangat jujur kampus teman kantor,sad,0.72
tugas selesai lega banget lucu bareng teman keluarga,happy,0.28
lolos interview kerja jujur,happy,0.15
istirahat sebentar banget kampus keluarga,sad,0.73
maaf ya gais bodoh,sad,0.57
tapa balas dendam tidak bisa lets give try hshsjsksk fevereverie soon guess,neutral,0.26
cemas pikir pas jalan,anxious,0.97
semangat ya fase fase,happy,0.06
baca berita santai pikir malam,neutral,0.42
senang banget ya mengumrohkan orang,happy,0.07
lelah hadap orang egois pas jalan,angry,0.72
makan favorit bikin bahagia rumah,happy,0.15
allah hendak baik allah timpa musibah uji coba bukhari,neutral,0.33
sabar bohong bareng teman,angry,0.93
instagram doang bikin cerita random isi biar hidup takut mati,anxious,0.8
kesal banget orang tidak tepat sumpah pagi,angry,0.88
baca berita santai pikir pagi,neutral,0.27
sibuk santai lucu,neutral,0.29
malam pikir sedih banget asli kantor,sad,0.66
malam pikir sedih sumpah pagi teman kantor,sad,0.83
malam pikir sedih malam keluarga,sad,0.68
selesai makan siang coba santai malam,neutral,0.29
sok battery kena charge turun pantas kilat hairan time battery nak turun lambat iya,neutral,0.3
bingung takut ambil putus banget malam,anxious,0.89
cemas pikir kantor,anxious,0.78
baca berita santai banget bareng teman,neutral,0.41
geram banget layan malam teman kantor,angry,0.83
marah coba santai malam,angry,0.83
makan favorit bikin bahagia kampus,happy,0.05
pagi pergi sebentar minimarket coba santai bareng teman,neutral,0.24
baca berita santai kantor keluarga,neutral,0.41
pikir rumah teman kantor,sad,0.73
marah banget kerja beranta ya malam teman kantor,angry,0.81
pagi pergi sebentar minimarket coba santai malam,neutral,0.44
cemas jujur pagi keluarga,anxious,0.85
enak suami tidak enak istri goblok,angry,0.98
cuaca lumayan panas banget asli pas jalan,neutral,0.38
pagi pergi sebentar minimarket serius malam,neutral,0.23
anxious banget meeting pikir kampus,anxious,0.78
tuhkan marah,angry,0.87
sabar bohong pagi,angry,0.8
ya selamat baca au sedih sedih,sad,0.69
cemas serius pas jalan teman kantor,anxious,0.84
takut gagal presentasi besok pikir pas jalan keluarga,anxious,0.84
orang bikin emosi banget banget bareng teman teman kantor,angry,0.93
susah pindah on jadi random,sad,0.71
gugup sumpah rumah teman kantor,anxious,0.83
makan favorit bikin bahagia random bareng teman,happy,0.28
takut hasil jelek banget kampus,anxious,0.88
cemas pikir jujur bareng teman,anxious,0.84
bikin lucu pas jalan,angry,0.67
kesal banget banget asli bareng teman,angry,0.86
takut gagal presentasi besok pikir rumah keluarga,anxious,0.88
lolos interview kerja jujur,happy,0.2
gempa lagu enak enak,happy,0.13
senang banget ketemu teman sumpah bareng teman teman kantor,happy,0.25
susah pindah on jadi lucu kantor,sad,0.84
walah bantu pakai semangat,happy,0.06
hilang semangat banget pagi,sad,0.71
lelah puas hasil bagus ya rumah keluarga,happy,0.07
ajar anak lelaki tunduk pandang lawan jenis milik istri istri poligami mudah tidak boleh kdrt fisik verbal jangan milik pola pikir orang,neutral,0.39
cuaca lumayan panas bareng teman teman kantor,neutral,0.41
kakak sender senang banget au sender ramai tidak ada tunggu tunggu orang semangat author jangan sedih au sepi ramai okayy,happy,0.01
cemas pas jalan,anxious,0.87
berat banget jalan kampus teman kantor,sad,0.68
random pas jalan,neutral,0.36
makan favorit bikin bahagia coba santai kampus,happy,0.14
orang mata batin terima nyata fakta bahagia,neutral,0.37
kesini ya ya ya serah pokok kecewa ya lepas tidak dendam ya tau inti tidak bisa orang tidak bisa nghargaiin orang,angry,0.99
bikin jujur pagi keluarga,angry,0.66
pikir susah tidur jujur kampus,anxious,0.83
orang bikin emosi banget lucu rumah,angry,0.77
terima kasih ya bikin hari random bareng teman teman kantor,happy,0.14
tidak bisa kendali emosi pikir lemah minato,neutral,0.31
senang banget ketemu teman pagi,happy,0.21
emosi lihat komentar orang ya teman kantor,angry,0.8
senyum pas jadi malam,happy,0.2
and hujung cakap try tinder for one month je jumpa orang laki orang and another last choice nak delete tinder kecewa teruk orang sok last got their number at the sangat last mute delete,sad,0.6
besok jadwal meeting rutin serius,neutral,0.35
pikir susah tidur serius pas jalan,anxious,0.83
laku henti pura pura olah hati bukan baja,neutral,0.34
berani tahan malu susu anak,neutral,0.34
takut hasil jelek serius,anxious,0.85
bacoot kadrun bangsat,angry,0.95
cemas kampus keluarga,anxious,0.91
selesai makan siang pikir bareng teman,neutral,0.4
marah jujur bareng teman teman kantor,angry,0.8
gugup pikir bareng teman,anxious,0.78
kosong,sad,0.78
lelah puas hasil bagus random rumah keluarga,happy,0.27
emosi lihat komentar orang pikir kantor teman kantor,angry,0.81
ya tidak sedih anjerr omong asa orang singgung,sad,0.51
sedih banget lucu bareng teman,sad,0.61
cuaca lumayan panas serius malam teman kantor,neutral,0.34
marah ya pas jalan,angry,0.72
senyum pas jadi pikir pagi,happy,0.26
bikin random pas jalan,angry,0.71
salah bang gue lihat retweet pagi auto kesal baca twit mutajir gue pekan cerah kesal emak bangun tidur jangan langsung buka twitter,angry,0.87
minggu seru banget banget pagi keluarga,happy,0.26
hiyahiyahiya pesona ku pandang kuasa tahan emosi,angry,0.93
senyum pas jadi banget teman kantor,happy,0.08
cuaca lumayan panas pikir rumah,neutral,0.26
berat banget jalan pikir rumah,sad,0.78
kesal banget kampus,angry,0.66
senyum pas jadi pikir,happy,0.22
lelah puas hasil bagus sumpah keluarga,happy,0.27
chris wilder malam malam klub sepak bola gemar dunia nikmat piala fa tidak ada asa tang laga piala fa old trafford jumat malam,neutral,0.3
kesal banget orang tidak tepat rumah,angry,0.65
hilang semangat,sad,0.62
makan favorit bikin bahagia rumah,happy,0.28
enak,happy,0.11
senyum pas jadi coba santai kampus,happy,0.08
anxious banget meeting jujur malam keluarga,anxious,0.8
habis beres kamar kerja banget asli pagi,neutral,0.28
kosong ya malam,sad,0.59
tidak ada spesial kampus teman kantor,neutral,0.42
woohh caakk labu siam ukur normal lalap,neutral,0.33
emosi lihat komentar orang random kampus,angry,0.81
senyum pas jadi random pagi,happy,0.05
tonton youtube,neutral,0.45
makan favorit bikin bahagia lucu bareng teman keluarga,happy,0.25
kabar keluarga pagi pagi keluarga,happy,0.19
anxious banget meeting pagi,anxious,0.84
senang banget ketemu teman coba santai pagi teman kantor,happy,0.1
semangat pagi,happy,0.16
kali nyata senang tenang mata temu mata inupi inupi marah kesal tatap draken dehem draken,neutral,0.27
selesai makan siang pikir kantor,neutral,0.37
malam pikir sedih banget,sad,0.75
senang banget ketemu teman kampus teman kantor,happy,0.06
semangat atm wlm,happy,0.1
habis beres kamar kerja,neutral,0.23
orang bikin emosi banget pikir kantor,angry,0.67
tidak apa besok ayo serah jangan semangat,sad,0.73
kosong banget bareng teman,sad,0.81
senang banget ketemu teman pas jalan,happy,0.2
hilang semangat banget kantor,sad,0.56
berat banget jalan,sad,0.61
gugup banget asli kantor,anxious,0.76
